18220_94|0.344140 0.164804 0.020847 0.301517 -1.008343 0.086709 0.006493 -0.278574 0.220805 -0.194643 0.036073 -0.582724 -0.511753 0.141720 0.205769 -0.040981 0.242336 0.847458 -0.050012 0.012391 0.262274 -0.083918 0.414293 0.111615 0.049667 0.466754 -0.304275 -0.238608 0.548392 0.189197 -0.135790 -0.386394 0.227257 -0.225259 0.037622 -0.153572 -0.319303 0.201012 0.392073 0.112734 0.110845 0.512201 0.125201 0.200023 0.149208 -0.028352 0.465700 -0.181494 0.128133 -0.058076 0.445794 -0.395694 -0.665058 0.064090 0.291837 -0.193297 -0.120101 -0.215376 -0.124194 -0.300014 0.303359 0.122891 0.172821 -0.376566|1
3168_94|0.337462 0.166687 0.022314 0.285638 -0.982293 0.090053 0.006111 -0.283471 0.216146 -0.188808 0.029658 -0.569836 -0.489630 0.126711 0.201430 -0.045511 0.228533 0.820567 -0.049898 0.012495 0.240410 -0.078367 0.387784 0.113194 0.041205 0.455296 -0.291594 -0.234053 0.537732 0.188947 -0.129759 -0.379555 0.215595 -0.221374 0.036821 -0.144792 -0.300707 0.201910 0.375489 0.108244 0.111844 0.492079 0.127827 0.188716 0.136703 -0.021288 0.449017 -0.167744 0.129689 -0.064248 0.443530 -0.388808 -0.635786 0.062070 0.281266 -0.185431 -0.122244 -0.212521 -0.109137 -0.284886 0.300907 0.119630 0.176896 -0.374587|1
15886_94|0.351741 0.169067 0.027864 0.301446 -0.990000 0.090691 0.009920 -0.279341 0.219311 -0.192565 0.028175 -0.580784 -0.510314 0.133547 0.210058 -0.036666 0.234614 0.843984 -0.052074 0.010602 0.259407 -0.075554 0.405002 0.103886 0.039747 0.467731 -0.299102 -0.251200 0.538737 0.186314 -0.134271 -0.388605 0.219504 -0.213625 0.037283 -0.157887 -0.315600 0.207881 0.384145 0.120011 0.112986 0.502170 0.128052 0.200456 0.136858 -0.030629 0.458297 -0.182300 0.118713 -0.052832 0.445679 -0.392630 -0.653225 0.065843 0.280725 -0.194380 -0.120733 -0.213632 -0.121764 -0.299256 0.299707 0.121165 0.174556 -0.378162|1
10309_94|0.334007 0.156293 0.027547 0.276490 -0.929565 0.088399 0.000935 -0.268755 0.208658 -0.181735 0.037624 -0.541158 -0.471508 0.121696 0.185054 -0.029784 0.231094 0.792620 -0.042048 0.012230 0.238395 -0.077132 0.386910 0.101886 0.037697 0.435440 -0.283072 -0.224422 0.512215 0.176038 -0.123070 -0.362185 0.216043 -0.206053 0.027827 -0.151739 -0.286235 0.186064 0.369720 0.118067 0.097657 0.480284 0.111634 0.180617 0.132127 -0.024861 0.429934 -0.166318 0.121923 -0.051173 0.420831 -0.376683 -0.607445 0.065458 0.266498 -0.174053 -0.108769 -0.198465 -0.102830 -0.271888 0.281732 0.107925 0.168091 -0.358443|1
19486_94|0.325620 0.159934 0.023296 0.275392 -0.948935 0.086898 0.008652 -0.261928 0.209829 -0.189533 0.027331 -0.547886 -0.480175 0.138487 0.191766 -0.029781 0.225084 0.792245 -0.051991 0.015667 0.231834 -0.070817 0.378188 0.103185 0.041027 0.434437 -0.287167 -0.237765 0.520505 0.185971 -0.123501 -0.363368 0.221907 -0.211824 0.030997 -0.147378 -0.292658 0.194379 0.368493 0.115270 0.092368 0.474059 0.122911 0.180064 0.143400 -0.025663 0.438048 -0.158726 0.114026 -0.052724 0.416808 -0.372143 -0.623080 0.065834 0.271655 -0.183950 -0.104732 -0.199039 -0.107439 -0.274456 0.278984 0.119051 0.167345 -0.349613|1
12832_94|0.329659 0.157972 0.027676 0.290634 -0.935960 0.081969 0.001678 -0.261835 0.207416 -0.183060 0.031595 -0.548083 -0.478447 0.136746 0.190855 -0.031403 0.231425 0.791304 -0.054219 0.020181 0.235223 -0.068161 0.381977 0.101855 0.036171 0.445522 -0.286072 -0.228214 0.506019 0.187260 -0.129811 -0.362546 0.221017 -0.204312 0.027833 -0.140683 -0.288173 0.197921 0.370526 0.118656 0.102908 0.484037 0.118718 0.180971 0.135093 -0.024698 0.435379 -0.163807 0.116381 -0.056108 0.414760 -0.372452 -0.621779 0.072754 0.276067 -0.186582 -0.108548 -0.203335 -0.110313 -0.277991 0.282615 0.116296 0.171868 -0.357681|1
19951_94|0.340837 0.171525 0.025073 0.296000 -0.962146 0.080408 0.003315 -0.267530 0.205702 -0.184593 0.036108 -0.563179 -0.486295 0.134045 0.191349 -0.035775 0.235870 0.814491 -0.044174 0.011166 0.246815 -0.077821 0.382733 0.099534 0.045753 0.452666 -0.292520 -0.234340 0.516587 0.186564 -0.132858 -0.374310 0.225550 -0.207115 0.033247 -0.148773 -0.295081 0.193950 0.372837 0.107019 0.095791 0.491768 0.128746 0.189227 0.132414 -0.029138 0.443869 -0.172225 0.115451 -0.060092 0.431902 -0.375740 -0.629437 0.073527 0.274975 -0.193122 -0.109686 -0.200283 -0.116190 -0.277834 0.290188 0.120836 0.174635 -0.368308|1
7246_94|0.344156 0.162808 0.026272 0.287277 -0.962596 0.097166 0.011764 -0.280919 0.212481 -0.184843 0.031907 -0.559307 -0.491982 0.129302 0.190327 -0.040395 0.240684 0.816710 -0.045367 0.010860 0.254142 -0.066353 0.383189 0.111398 0.037604 0.448954 -0.287030 -0.232869 0.531480 0.183440 -0.131323 -0.374570 0.219630 -0.213716 0.028294 -0.154556 -0.295091 0.200818 0.381050 0.121469 0.108962 0.488579 0.128173 0.191798 0.139954 -0.018881 0.447741 -0.166957 0.115431 -0.065428 0.438194 -0.389844 -0.628734 0.066690 0.277581 -0.191484 -0.112685 -0.200289 -0.105167 -0.293810 0.290362 0.118489 0.174418 -0.362436|1
1753_94|0.319212 0.157628 0.019064 0.273905 -0.899368 0.085174 0.001870 -0.259229 0.198308 -0.175552 0.022833 -0.526918 -0.461996 0.123544 0.188379 -0.028771 0.218789 0.762579 -0.049396 0.009177 0.238316 -0.062141 0.365757 0.097810 0.041041 0.428418 -0.265447 -0.227688 0.497403 0.180326 -0.119504 -0.351653 0.207500 -0.201776 0.032896 -0.138029 -0.285527 0.190089 0.361419 0.115078 0.097656 0.449874 0.120984 0.174116 0.136810 -0.027808 0.414951 -0.166770 0.108860 -0.062365 0.403235 -0.351712 -0.589917 0.057319 0.262047 -0.175248 -0.097390 -0.194451 -0.099037 -0.273616 0.271987 0.107959 0.159723 -0.335617|0
16059_94|0.334086 0.167842 0.021796 0.285195 -0.980008 0.085754 0.014504 -0.273550 0.216281 -0.193641 0.032347 -0.563664 -0.485337 0.135597 0.200904 -0.039844 0.240047 0.808199 -0.048754 0.008624 0.253546 -0.082328 0.396927 0.109300 0.049511 0.445782 -0.292129 -0.240896 0.526357 0.188428 -0.138480 -0.377195 0.222491 -0.212659 0.038683 -0.140899 -0.296554 0.194391 0.381534 0.116557 0.100277 0.496775 0.117506 0.201377 0.148657 -0.025927 0.456459 -0.178903 0.120327 -0.065158 0.430120 -0.380185 -0.633466 0.074378 0.278321 -0.193446 -0.109080 -0.199455 -0.118586 -0.283491 0.295106 0.120533 0.175891 -0.361393|1
