6877_14|0.232172 0.294954 0.232545 0.344034 0.344100 0.401794 -0.396001 -0.229186 -0.276249 0.069016 -0.227948 -0.448046 -0.227297 -0.458904 0.072489 -0.274462 0.277795 0.020521 -0.309883 -0.364843 0.111523 0.075149 -0.408272 0.362786 -0.371143 -0.366169 0.265149 0.222715 -0.059949 0.162348 0.535160 0.192417 0.188638 -0.371016 0.436116 0.436157 -0.244946 -0.483841 -0.234198 -0.071085 -0.168273 -0.312306 0.368477 -0.612678 -0.223932 0.465827 -0.166147 -0.116813 -0.309692 -0.012529 0.108150 0.177544 0.038018 0.301301 0.106649 -0.343508 0.548398 0.525384 -0.123005 0.386470 -0.336455 -0.080415 -0.428860 -0.095428|1
11289_14|0.224833 0.291654 0.219953 0.322640 0.333787 0.379618 -0.385728 -0.229533 -0.257595 0.050183 -0.219012 -0.444988 -0.221296 -0.438588 0.078761 -0.263040 0.269007 0.023688 -0.308755 -0.360865 0.114922 0.079228 -0.391224 0.349975 -0.350798 -0.347120 0.257374 0.231394 -0.056203 0.151005 0.519884 0.176936 0.181388 -0.368815 0.439721 0.420904 -0.240981 -0.457737 -0.232109 -0.062486 -0.159399 -0.300784 0.370255 -0.595052 -0.221172 0.457651 -0.162998 -0.107920 -0.307135 -0.027831 0.096887 0.165849 0.046332 0.282485 0.110135 -0.324926 0.529059 0.510513 -0.122906 0.372181 -0.331291 -0.069924 -0.420578 -0.100993|1
16909_14|0.239147 0.300619 0.226454 0.338793 0.340925 0.388250 -0.392967 -0.225694 -0.275819 0.069702 -0.232027 -0.458425 -0.227373 -0.458342 0.070134 -0.266855 0.268646 0.036794 -0.321628 -0.369020 0.122609 0.072978 -0.406223 0.360079 -0.369019 -0.347748 0.263314 0.229465 -0.062859 0.159891 0.546261 0.189339 0.184554 -0.378739 0.445339 0.428145 -0.249376 -0.467045 -0.235680 -0.068503 -0.172100 -0.300531 0.365941 -0.615074 -0.221271 0.474612 -0.160008 -0.113457 -0.317491 -0.022065 0.096752 0.164976 0.038510 0.292232 0.107410 -0.341310 0.543929 0.523559 -0.133218 0.382582 -0.350418 -0.069846 -0.427293 -0.109175|1
2760_14|0.221503 0.288987 0.235212 0.334104 0.336583 0.385292 -0.394705 -0.235678 -0.265828 0.058914 -0.231940 -0.454831 -0.230294 -0.446577 0.068293 -0.262732 0.261972 0.035155 -0.308385 -0.375621 0.123091 0.085254 -0.404143 0.353545 -0.341012 -0.340467 0.263467 0.225624 -0.070947 0.156643 0.534984 0.175957 0.179357 -0.369709 0.434489 0.428603 -0.236592 -0.460211 -0.233648 -0.066262 -0.166583 -0.300631 0.366172 -0.592116 -0.222354 0.463580 -0.163570 -0.115127 -0.311418 -0.019086 0.102260 0.158747 0.038878 0.288747 0.111671 -0.330630 0.532899 0.520460 -0.121338 0.388603 -0.350183 -0.079985 -0.433145 -0.100449|1
2490_14|0.239804 0.304632 0.243756 0.360045 0.354658 0.403868 -0.405203 -0.239504 -0.278771 0.071060 -0.233290 -0.469018 -0.232016 -0.474584 0.080135 -0.279837 0.277429 0.037716 -0.319281 -0.389057 0.119846 0.087712 -0.414360 0.372029 -0.371700 -0.357184 0.266268 0.246168 -0.069139 0.165904 0.557975 0.188058 0.183363 -0.380760 0.466527 0.446513 -0.248971 -0.503850 -0.254578 -0.067333 -0.177445 -0.325844 0.397622 -0.637599 -0.240464 0.499327 -0.157490 -0.120925 -0.327123 -0.021449 0.104436 0.163865 0.034870 0.295848 0.117140 -0.347996 0.550595 0.553911 -0.129346 0.412118 -0.360571 -0.081570 -0.459253 -0.102673|1
8431_14|0.226384 0.290699 0.213747 0.332381 0.328905 0.373443 -0.375853 -0.216990 -0.261980 0.054207 -0.231693 -0.444684 -0.224362 -0.431101 0.061696 -0.264521 0.267494 0.023007 -0.310299 -0.363386 0.108270 0.066235 -0.395260 0.342368 -0.356306 -0.351792 0.245490 0.216349 -0.059967 0.158125 0.534040 0.188235 0.176444 -0.365401 0.435322 0.426733 -0.243351 -0.460021 -0.225775 -0.060076 -0.164592 -0.293280 0.360559 -0.595587 -0.221154 0.451744 -0.155614 -0.110002 -0.315491 -0.021047 0.099635 0.169202 0.040580 0.287021 0.102909 -0.334074 0.521109 0.523245 -0.114847 0.381670 -0.326242 -0.075648 -0.426202 -0.102955|1
8416_14|0.241866 0.302253 0.230374 0.359580 0.341443 0.393558 -0.406082 -0.235956 -0.284096 0.072049 -0.243824 -0.461659 -0.232043 -0.457234 0.060085 -0.282384 0.284578 0.016133 -0.322062 -0.382951 0.118778 0.083480 -0.414893 0.369462 -0.372576 -0.362777 0.267614 0.227227 -0.081130 0.171969 0.542589 0.185638 0.182163 -0.382955 0.451766 0.444777 -0.246247 -0.478551 -0.247089 -0.063166 -0.164424 -0.318943 0.381898 -0.622394 -0.235010 0.466417 -0.158466 -0.103187 -0.318578 -0.016938 0.101766 0.166102 0.048104 0.298818 0.104421 -0.332100 0.546332 0.535829 -0.118349 0.384358 -0.337986 -0.072074 -0.433366 -0.111381|0
13382_14|0.237077 0.296427 0.235109 0.347426 0.327647 0.397902 -0.401022 -0.234177 -0.267144 0.073447 -0.239094 -0.448324 -0.228529 -0.449001 0.068642 -0.272471 0.263423 0.031361 -0.308888 -0.362977 0.117410 0.086538 -0.411076 0.354719 -0.349744 -0.346907 0.264456 0.231424 -0.065344 0.160309 0.536034 0.194250 0.179634 -0.380592 0.446433 0.428411 -0.237426 -0.467896 -0.241564 -0.066082 -0.162296 -0.296430 0.363290 -0.613022 -0.225191 0.477535 -0.155190 -0.104530 -0.315851 -0.015437 0.094238 0.166839 0.037126 0.298295 0.111005 -0.343025 0.532573 0.523868 -0.127005 0.380845 -0.346623 -0.075584 -0.427505 -0.104234|0
11503_14|0.221277 0.293363 0.229237 0.330823 0.325187 0.370218 -0.370430 -0.220727 -0.277224 0.056996 -0.222987 -0.432269 -0.228836 -0.437948 0.071191 -0.251400 0.269975 0.021446 -0.303785 -0.358616 0.103102 0.065821 -0.399311 0.351767 -0.356082 -0.337051 0.251499 0.225782 -0.074801 0.166152 0.521220 0.176301 0.169774 -0.356198 0.428968 0.414614 -0.229638 -0.461444 -0.219253 -0.071990 -0.166521 -0.294853 0.356325 -0.583601 -0.215557 0.461089 -0.154467 -0.113390 -0.308427 -0.015238 0.105024 0.169767 0.035124 0.292400 0.092024 -0.325974 0.515831 0.503126 -0.123050 0.376659 -0.334772 -0.076404 -0.420629 -0.106851|0
4628_14|0.223150 0.287961 0.214514 0.323703 0.316549 0.370527 -0.379554 -0.224873 -0.270820 0.058759 -0.221127 -0.440286 -0.218078 -0.428412 0.067544 -0.259251 0.258138 0.029315 -0.294455 -0.364529 0.110969 0.082140 -0.394945 0.339207 -0.348200 -0.343733 0.246868 0.217262 -0.066664 0.157474 0.517115 0.181981 0.177749 -0.353461 0.424467 0.413477 -0.227993 -0.449169 -0.228931 -0.070982 -0.159949 -0.300044 0.362543 -0.582483 -0.221090 0.452914 -0.150621 -0.101714 -0.304432 -0.013325 0.098109 0.156156 0.036046 0.290979 0.095980 -0.324172 0.525841 0.517516 -0.126803 0.375549 -0.327002 -0.079193 -0.411581 -0.098027|0
