2760_29|-0.123273 0.183408 -0.025125 0.094269 -0.438359 -0.405012 0.566604 0.191351 -0.092462 0.055704 0.233891 0.388304 0.400207 -0.118237 -0.469425 -0.000773 -0.424421 0.104130 0.582304 0.058964 -0.316910 -0.024974 -0.087822 -0.021540 -0.249307 0.287568 -0.201522 0.388556 -0.306267 0.003438 -0.104193 -0.463902 -0.279061 0.244892 0.100908 0.015434 0.370210 0.128366 0.566094 0.097424 0.049837 0.437546 -0.525317 0.243995 -0.719542 0.032022 -0.013532 0.344914 -0.141420 -0.004938 -0.458642 0.129730 0.035881 -0.727872 0.030653 0.096118 0.293432 0.385318 0.486957 -0.113234 -0.110185 -0.188729 -0.028855 0.181462|1
6877_29|-0.124497 0.184622 -0.032201 0.093076 -0.440986 -0.411343 0.567153 0.199539 -0.086697 0.059744 0.229746 0.387109 0.391426 -0.130461 -0.473717 -0.007233 -0.426253 0.092228 0.587408 0.055121 -0.320428 -0.025967 -0.087107 -0.024247 -0.250575 0.291408 -0.200582 0.397620 -0.310386 -0.010929 -0.109713 -0.456556 -0.270586 0.239075 0.107917 0.015803 0.374490 0.125755 0.577160 0.094571 0.046279 0.435054 -0.515057 0.233720 -0.726433 0.025789 -0.016927 0.341601 -0.141537 -0.004326 -0.443740 0.120598 0.033702 -0.724791 0.027140 0.088274 0.289004 0.387188 0.479260 -0.112565 -0.101730 -0.196271 -0.020687 0.176324|1
15893_29|-0.118874 0.178995 -0.022530 0.093430 -0.448229 -0.411483 0.573867 0.200892 -0.079126 0.060070 0.231900 0.380787 0.404290 -0.121900 -0.481951 -0.009748 -0.420923 0.106169 0.587461 0.049724 -0.323832 -0.031975 -0.096890 -0.029693 -0.245621 0.299547 -0.191016 0.385365 -0.314913 -0.001868 -0.112385 -0.466342 -0.283960 0.241750 0.107995 0.020874 0.375933 0.129651 0.567671 0.093566 0.034401 0.448215 -0.522716 0.243441 -0.728764 0.016522 -0.003919 0.343428 -0.141212 0.002158 -0.460017 0.122989 0.040186 -0.722594 0.033785 0.104843 0.302523 0.381507 0.485665 -0.124040 -0.097497 -0.188931 -0.028906 0.181711|1
17644_29|-0.123331 0.170874 -0.040040 0.082052 -0.421111 -0.389476 0.546568 0.182617 -0.090655 0.050392 0.211690 0.371879 0.366957 -0.115953 -0.449047 -0.012203 -0.399132 0.094543 0.566635 0.042937 -0.306343 -0.021165 -0.085284 -0.018475 -0.235682 0.275152 -0.190327 0.371876 -0.290891 -0.009318 -0.109459 -0.443821 -0.261083 0.233670 0.093544 0.022674 0.350766 0.115832 0.556401 0.079482 0.043187 0.407481 -0.483195 0.225964 -0.681937 0.012957 -0.011939 0.314934 -0.129769 0.005228 -0.421592 0.118132 0.038054 -0.690357 0.016455 0.084552 0.285115 0.354560 0.462284 -0.107810 -0.100808 -0.171364 -0.030798 0.168958|0
16373_29|-0.110990 0.172922 -0.031638 0.087733 -0.452988 -0.420699 0.576170 0.201411 -0.092875 0.060985 0.227593 0.392644 0.391501 -0.126682 -0.466650 0.002951 -0.419098 0.097714 0.584337 0.048600 -0.317622 -0.025890 -0.086673 -0.021139 -0.247881 0.302535 -0.204092 0.387977 -0.314867 0.001779 -0.100380 -0.458474 -0.275395 0.247363 0.095875 0.010915 0.376571 0.127903 0.577924 0.088693 0.050388 0.439310 -0.527178 0.237730 -0.722210 0.022801 -0.007255 0.343578 -0.137811 0.001730 -0.451725 0.127868 0.034625 -0.729276 0.028204 0.103789 0.286681 0.383703 0.490778 -0.124092 -0.093168 -0.194438 -0.031497 0.185306|1
10112_29|-0.125085 0.176559 -0.037429 0.083681 -0.435847 -0.406970 0.574708 0.204128 -0.076917 0.053751 0.234559 0.386033 0.399037 -0.134230 -0.468321 -0.012259 -0.409490 0.103007 0.589894 0.047931 -0.322748 -0.025074 -0.098648 -0.023798 -0.246987 0.296911 -0.195656 0.383125 -0.305576 0.000311 -0.100123 -0.463675 -0.280123 0.240262 0.110532 0.022827 0.367207 0.114102 0.579565 0.094749 0.046610 0.441030 -0.512748 0.235623 -0.713901 0.019708 -0.006943 0.346551 -0.143891 0.003862 -0.440993 0.125163 0.028928 -0.713948 0.029304 0.096025 0.284202 0.372855 0.477799 -0.111456 -0.099691 -0.184400 -0.028062 0.186458|1
17835_29|-0.125595 0.178581 -0.038798 0.087301 -0.447373 -0.413241 0.580602 0.203202 -0.088888 0.055507 0.237210 0.387588 0.398708 -0.134837 -0.471499 -0.011587 -0.420700 0.099736 0.577444 0.056432 -0.328534 -0.033981 -0.091444 -0.023692 -0.252462 0.301023 -0.203217 0.389228 -0.309666 -0.010441 -0.111563 -0.460540 -0.277656 0.234999 0.100405 0.019610 0.371903 0.125450 0.572140 0.098168 0.044578 0.440505 -0.520987 0.236338 -0.717672 0.025069 -0.017873 0.342206 -0.146724 0.006629 -0.448931 0.132067 0.036772 -0.723069 0.029355 0.094768 0.294221 0.380281 0.477112 -0.120957 -0.106108 -0.179182 -0.027556 0.188373|1
13026_29|-0.122733 0.190172 -0.040369 0.107052 -0.468802 -0.441248 0.616764 0.218943 -0.090710 0.055681 0.247536 0.409599 0.419330 -0.132690 -0.507239 -0.000929 -0.455023 0.113766 0.631073 0.059680 -0.336336 -0.035040 -0.088450 -0.031748 -0.258373 0.321234 -0.207539 0.413706 -0.323921 -0.011919 -0.121958 -0.489850 -0.301408 0.261489 0.109280 0.020405 0.403004 0.125134 0.603540 0.105477 0.048611 0.475962 -0.550477 0.255429 -0.773941 0.022913 -0.011955 0.356709 -0.144127 -0.004468 -0.476236 0.129009 0.036560 -0.768464 0.022694 0.102851 0.308193 0.401479 0.506072 -0.124700 -0.101680 -0.203409 -0.034178 0.185631|0
14654_29|-0.116001 0.176788 -0.036141 0.084761 -0.445472 -0.416371 0.572330 0.195896 -0.080181 0.060757 0.234371 0.390561 0.389355 -0.131696 -0.476246 -0.000757 -0.417972 0.098252 0.587738 0.058359 -0.323362 -0.033758 -0.096560 -0.014882 -0.239961 0.295133 -0.194419 0.385977 -0.315822 0.004894 -0.111729 -0.464336 -0.266994 0.245354 0.097680 0.013943 0.375001 0.125442 0.577381 0.097104 0.049548 0.437883 -0.510951 0.235559 -0.722706 0.024397 -0.014019 0.344467 -0.140768 -0.002484 -0.446724 0.128323 0.041051 -0.729345 0.017461 0.096237 0.292169 0.382797 0.475611 -0.123527 -0.105891 -0.189131 -0.028653 0.178245|0
10678_29|-0.126189 0.188580 -0.038321 0.094233 -0.476277 -0.442745 0.603507 0.213741 -0.083269 0.056261 0.235387 0.410146 0.412971 -0.130292 -0.508528 -0.006786 -0.446008 0.107035 0.628438 0.052497 -0.339290 -0.040008 -0.104932 -0.021907 -0.262316 0.301915 -0.210184 0.415166 -0.324317 -0.008436 -0.106277 -0.487855 -0.290323 0.251272 0.116081 0.008261 0.397369 0.139708 0.614946 0.103434 0.044983 0.457500 -0.549530 0.258250 -0.768320 0.026646 -0.008692 0.352910 -0.144227 -0.003898 -0.479785 0.140184 0.042322 -0.766826 0.033449 0.097846 0.311418 0.402665 0.509209 -0.114665 -0.102631 -0.205343 -0.033233 0.185992|0
12538_29|-0.120165 0.178403 -0.036164 0.093465 -0.451777 -0.417118 0.589307 0.207972 -0.078597 0.072606 0.232033 0.387562 0.406435 -0.127689 -0.478064 -0.016355 -0.425549 0.098179 0.598349 0.054017 -0.321076 -0.041763 -0.105815 -0.032353 -0.253009 0.310956 -0.202364 0.403792 -0.305761 -0.009541 -0.109031 -0.472526 -0.289689 0.246335 0.113258 0.010219 0.379120 0.127418 0.591768 0.099226 0.043206 0.454288 -0.529535 0.248296 -0.728597 0.038116 -0.014604 0.357448 -0.147157 0.001472 -0.468930 0.126907 0.042513 -0.737888 0.037690 0.106328 0.310170 0.379146 0.490122 -0.126260 -0.102745 -0.181280 -0.022755 0.183458|0
6632_29|-0.118220 0.177983 -0.028760 0.089542 -0.442136 -0.402010 0.555246 0.190531 -0.088976 0.059956 0.222264 0.384325 0.386240 -0.127031 -0.456438 -0.013123 -0.416166 0.097745 0.583243 0.058871 -0.318695 -0.029732 -0.095340 -0.013066 -0.242144 0.295467 -0.186693 0.383570 -0.301212 -0.003135 -0.102222 -0.453269 -0.259430 0.233322 0.096749 0.008670 0.369068 0.125556 0.573609 0.089557 0.041915 0.426011 -0.512562 0.236187 -0.711299 0.015801 -0.020260 0.332915 -0.137336 0.003707 -0.439947 0.130098 0.036636 -0.716500 0.031641 0.093011 0.280434 0.372107 0.481651 -0.111653 -0.096473 -0.195041 -0.032089 0.169269|0
16059_29|-0.116565 0.176283 -0.028359 0.084669 -0.445838 -0.400607 0.566350 0.195180 -0.077241 0.050281 0.235143 0.381236 0.380428 -0.120055 -0.467350 -0.011802 -0.415539 0.098638 0.580232 0.058754 -0.310792 -0.034043 -0.093146 -0.018773 -0.249787 0.289578 -0.200981 0.392996 -0.313708 -0.007239 -0.108981 -0.454734 -0.262513 0.232807 0.107114 0.005633 0.367110 0.122143 0.571260 0.082383 0.037769 0.428320 -0.514278 0.231198 -0.714673 0.025116 -0.004877 0.341461 -0.139120 0.006048 -0.449954 0.121341 0.037213 -0.721900 0.026826 0.092924 0.295798 0.381381 0.484883 -0.118079 -0.092507 -0.191149 -0.027308 0.173995|1
20814_29|-0.128767 0.189024 -0.037337 0.095405 -0.467842 -0.436150 0.609012 0.205773 -0.093906 0.059194 0.244489 0.396646 0.409499 -0.132989 -0.492102 -0.007089 -0.437469 0.097117 0.625238 0.058197 -0.335265 -0.030057 -0.101232 -0.032108 -0.254389 0.310976 -0.215678 0.417329 -0.318727 0.000438 -0.105526 -0.481434 -0.286923 0.262547 0.113255 0.024129 0.382124 0.129721 0.607195 0.090641 0.050802 0.461771 -0.543952 0.244139 -0.758057 0.038144 -0.013267 0.360208 -0.141731 0.006932 -0.477893 0.134966 0.045388 -0.756907 0.031829 0.109107 0.314931 0.394488 0.501888 -0.124676 -0.103817 -0.202854 -0.031478 0.190606|0
17405_29|-0.114296 0.189077 -0.039646 0.086430 -0.442066 -0.404039 0.563285 0.196971 -0.091604 0.052138 0.220158 0.373004 0.395149 -0.129078 -0.466802 0.001498 -0.409972 0.108253 0.587654 0.048829 -0.326695 -0.029087 -0.086943 -0.014738 -0.236402 0.291399 -0.204521 0.396716 -0.310633 -0.006169 -0.100768 -0.451249 -0.272163 0.238864 0.101811 0.008999 0.374208 0.124689 0.570277 0.098647 0.040713 0.441159 -0.508936 0.240893 -0.714094 0.030678 -0.018717 0.330621 -0.135359 -0.001751 -0.438907 0.131082 0.029285 -0.710714 0.025041 0.088149 0.294058 0.383565 0.479635 -0.115281 -0.105653 -0.194483 -0.032606 0.180162|0
3746_29|-0.124507 0.191624 -0.038000 0.094472 -0.442049 -0.416687 0.573065 0.192187 -0.094579 0.055621 0.239582 0.395782 0.403792 -0.128677 -0.485063 -0.015297 -0.419040 0.096312 0.599835 0.051890 -0.329278 -0.034094 -0.098389 -0.020184 -0.250131 0.301395 -0.208597 0.400921 -0.307410 -0.001250 -0.105525 -0.468353 -0.275042 0.253595 0.113787 0.005562 0.375230 0.128467 0.585541 0.096625 0.037050 0.437196 -0.530191 0.253363 -0.738541 0.024013 -0.014012 0.344320 -0.134858 -0.002726 -0.450136 0.131617 0.031810 -0.739859 0.022226 0.090690 0.306163 0.386696 0.496192 -0.110384 -0.105241 -0.190615 -0.023634 0.191299|1
2072_29|-0.128429 0.182204 -0.019192 0.101017 -0.455429 -0.419766 0.594409 0.205169 -0.077022 0.072952 0.241656 0.389541 0.409397 -0.125300 -0.483862 -0.000873 -0.420481 0.111095 0.593975 0.057520 -0.322909 -0.030972 -0.095913 -0.027992 -0.247010 0.295919 -0.202306 0.406922 -0.319930 -0.007799 -0.108604 -0.463296 -0.284520 0.251205 0.110847 0.021599 0.374072 0.121756 0.585836 0.090594 0.035925 0.460339 -0.537354 0.235259 -0.742089 0.031124 -0.009017 0.349194 -0.147675 0.000820 -0.472156 0.136789 0.038295 -0.748771 0.024683 0.097470 0.314512 0.394012 0.492611 -0.127179 -0.104187 -0.191598 -0.028279 0.187570|1
14861_29|-0.132153 0.183598 -0.037754 0.086455 -0.456831 -0.420751 0.587598 0.197817 -0.095629 0.067137 0.234040 0.400493 0.400462 -0.129470 -0.492517 -0.007345 -0.422260 0.105973 0.603237 0.056026 -0.326784 -0.036236 -0.104267 -0.017893 -0.258770 0.294163 -0.209354 0.395541 -0.325374 0.003743 -0.113936 -0.473539 -0.277565 0.250512 0.115410 0.008165 0.383934 0.124569 0.593827 0.099511 0.046770 0.445682 -0.538061 0.248546 -0.741559 0.018073 -0.021699 0.354436 -0.145952 0.006325 -0.455387 0.125377 0.044591 -0.740463 0.022665 0.103721 0.302455 0.389271 0.501728 -0.115473 -0.101817 -0.190144 -0.028054 0.188846|1
6978_29|-0.117847 0.183168 -0.038132 0.075673 -0.439819 -0.417713 0.578496 0.192133 -0.085580 0.063950 0.238198 0.374893 0.397681 -0.137585 -0.480478 -0.009514 -0.416307 0.108175 0.586731 0.047438 -0.330756 -0.037623 -0.101924 -0.014094 -0.250803 0.288388 -0.200539 0.388349 -0.317291 -0.006220 -0.096048 -0.467415 -0.267080 0.247648 0.099126 0.006450 0.370949 0.126055 0.586704 0.086571 0.037682 0.439243 -0.511537 0.253381 -0.720517 0.030816 -0.019434 0.334379 -0.144236 -0.007882 -0.448787 0.130312 0.042934 -0.722071 0.027301 0.092799 0.299764 0.374434 0.491175 -0.110033 -0.099147 -0.194386 -0.020984 0.180478|1
18964_29|-0.118708 0.177722 -0.027378 0.093938 -0.424677 -0.401515 0.558160 0.200946 -0.081551 0.061490 0.216190 0.380248 0.386276 -0.120584 -0.467310 0.000742 -0.405490 0.095718 0.569533 0.046937 -0.319154 -0.026452 -0.090968 -0.021161 -0.232248 0.282828 -0.192300 0.379573 -0.295490 0.002254 -0.106959 -0.444525 -0.274058 0.243873 0.111416 0.023980 0.351630 0.123073 0.563068 0.080421 0.035032 0.424371 -0.500217 0.231843 -0.701960 0.027997 -0.017015 0.327089 -0.132673 0.005776 -0.444304 0.119886 0.020323 -0.696506 0.019679 0.089007 0.291144 0.363227 0.467459 -0.103438 -0.092415 -0.173544 -0.033806 0.174520|0
