16059_69|0.304747 0.582592 0.374814 0.545494 0.076081 0.115876 0.312770 0.006485 0.133240 -0.049603 -0.605529 -0.383467 0.429629 -0.651114 -0.169866 0.280573 -0.153825 -0.162298 0.018270 -0.375602 -0.409330 0.148308 0.138686 -0.240715 0.417552 -0.291072 0.039001 0.261596 0.399266 0.313809 0.491907 0.248546 0.012926 -0.044957 -0.013251 -0.160411 0.343229 0.072757 0.296485 0.289020 -0.427188 -0.148410 -0.294003 0.026475 -0.654656 0.088770 0.031566 -0.831044 0.122458 -0.225261 0.130862 -0.045093 0.352909 -0.269636 -0.133704 -0.161267 0.232511 0.025903 -0.531821 -0.180706 0.245953 -0.550868 0.439864 0.111990|1
12284_69|0.287216 0.540787 0.351286 0.505370 0.061862 0.113703 0.299231 0.002896 0.133458 -0.035399 -0.567258 -0.355434 0.400670 -0.611980 -0.164269 0.256706 -0.153221 -0.152162 0.021532 -0.346088 -0.372607 0.131455 0.140107 -0.234339 0.398208 -0.287297 0.040615 0.239252 0.388814 0.298802 0.468968 0.250388 0.008345 -0.039433 -0.015985 -0.157785 0.322874 0.079115 0.278026 0.277936 -0.407658 -0.149344 -0.278283 0.012103 -0.625303 0.073797 0.041832 -0.802696 0.117580 -0.228611 0.132742 -0.039481 0.331860 -0.252679 -0.133276 -0.162613 0.219939 0.023538 -0.507892 -0.173505 0.230250 -0.520219 0.425179 0.110052|1
15380_69|0.291894 0.543713 0.360613 0.509022 0.074808 0.120779 0.285844 0.005282 0.139472 -0.042730 -0.570898 -0.350927 0.406758 -0.613945 -0.164225 0.270552 -0.149955 -0.146663 0.031117 -0.352942 -0.378372 0.139927 0.128721 -0.231763 0.396327 -0.289077 0.024539 0.240388 0.380702 0.297388 0.481609 0.238456 0.020529 -0.030522 -0.016709 -0.153717 0.321947 0.067511 0.283073 0.277891 -0.412647 -0.145425 -0.287987 0.030243 -0.616770 0.080171 0.027523 -0.800080 0.107313 -0.223813 0.136477 -0.035547 0.340450 -0.248700 -0.127668 -0.160825 0.214710 0.030735 -0.499538 -0.162906 0.238678 -0.514506 0.429690 0.101048|0
10476_69|0.299035 0.569163 0.355192 0.530892 0.071128 0.118486 0.301681 0.013290 0.137594 -0.036582 -0.575081 -0.373005 0.417799 -0.639854 -0.156151 0.271090 -0.155828 -0.155273 0.026144 -0.363358 -0.392603 0.141067 0.143126 -0.245263 0.400107 -0.288805 0.037382 0.246845 0.397930 0.303291 0.489660 0.252141 0.015069 -0.028819 -0.014312 -0.154076 0.323003 0.084144 0.289940 0.269188 -0.425375 -0.153548 -0.294177 0.022057 -0.626759 0.073138 0.040195 -0.812445 0.107084 -0.224375 0.130269 -0.048709 0.347176 -0.262650 -0.127339 -0.165396 0.230867 0.032137 -0.512403 -0.173630 0.229476 -0.530213 0.425820 0.101255|0
3958_69|0.275538 0.535719 0.341255 0.505916 0.073184 0.111804 0.279017 0.014718 0.131007 -0.043473 -0.559412 -0.344522 0.390773 -0.600154 -0.148440 0.256950 -0.155208 -0.149185 0.015883 -0.343463 -0.372722 0.124911 0.138143 -0.237789 0.384898 -0.281889 0.025967 0.241706 0.365151 0.284792 0.466535 0.243385 0.006288 -0.027423 -0.016287 -0.141968 0.310701 0.077569 0.278933 0.271094 -0.398048 -0.143720 -0.267489 0.027813 -0.598075 0.073793 0.035074 -0.779194 0.112827 -0.223703 0.132804 -0.045520 0.336710 -0.242567 -0.119022 -0.156179 0.206721 0.020484 -0.486212 -0.160822 0.226692 -0.507563 0.411281 0.107878|0
15272_69|0.280876 0.551460 0.361452 0.520996 0.069354 0.123878 0.286577 0.010062 0.127621 -0.043696 -0.575353 -0.352840 0.402981 -0.614306 -0.150851 0.271503 -0.144219 -0.142510 0.025859 -0.347582 -0.387072 0.144227 0.137087 -0.234645 0.389139 -0.281500 0.032996 0.245706 0.375620 0.285820 0.484235 0.245987 0.022374 -0.028514 -0.005869 -0.161317 0.315723 0.081078 0.279256 0.274228 -0.400856 -0.140835 -0.272719 0.019127 -0.621315 0.075880 0.029534 -0.788090 0.106538 -0.219247 0.133314 -0.029812 0.331556 -0.254401 -0.122524 -0.153950 0.222756 0.028751 -0.498936 -0.168958 0.227067 -0.527647 0.423709 0.102152|1
5267_69|0.297038 0.558202 0.355224 0.522989 0.078875 0.128120 0.301198 0.005337 0.127762 -0.044998 -0.583176 -0.361191 0.414617 -0.631034 -0.165651 0.272076 -0.162002 -0.142549 0.019941 -0.358780 -0.393602 0.130981 0.134107 -0.239650 0.402604 -0.294623 0.033026 0.248741 0.393891 0.297552 0.475276 0.252934 0.009121 -0.034675 -0.010445 -0.158218 0.320171 0.080520 0.291506 0.276648 -0.417618 -0.138260 -0.284036 0.025897 -0.623430 0.084596 0.039391 -0.808640 0.112551 -0.222675 0.133401 -0.039768 0.333857 -0.258159 -0.134002 -0.160469 0.224399 0.023714 -0.509966 -0.165525 0.232040 -0.530228 0.432198 0.097469|1
21147_69|0.292081 0.546350 0.369762 0.527016 0.066627 0.122199 0.293749 0.004437 0.144398 -0.042633 -0.577654 -0.373475 0.416095 -0.619048 -0.155422 0.270128 -0.159047 -0.142898 0.027293 -0.357808 -0.381651 0.137908 0.142154 -0.245485 0.400694 -0.282609 0.027975 0.255026 0.381081 0.300583 0.489637 0.251612 0.013357 -0.041061 -0.006819 -0.159174 0.319324 0.067682 0.296449 0.271211 -0.407700 -0.141818 -0.288747 0.017041 -0.621005 0.079533 0.040220 -0.812615 0.109324 -0.229457 0.127123 -0.045154 0.341830 -0.257280 -0.129251 -0.170227 0.229219 0.028522 -0.507200 -0.163025 0.239089 -0.523915 0.421643 0.111524|0
13744_69|0.292932 0.585171 0.376486 0.537021 0.065522 0.117553 0.310616 0.003224 0.144091 -0.045825 -0.605010 -0.378536 0.425544 -0.660513 -0.160128 0.278879 -0.160807 -0.162559 0.030983 -0.371499 -0.403983 0.147979 0.140486 -0.257026 0.408792 -0.303920 0.026692 0.264745 0.402115 0.306972 0.510087 0.261840 0.021978 -0.036413 -0.014597 -0.161795 0.345707 0.074212 0.298639 0.293368 -0.437450 -0.159934 -0.302027 0.024832 -0.655085 0.078735 0.042938 -0.843375 0.126443 -0.227214 0.143749 -0.043853 0.364119 -0.273461 -0.135782 -0.168508 0.239751 0.036529 -0.528140 -0.186009 0.239717 -0.544541 0.449693 0.114815|0
3554_69|0.282229 0.534065 0.354588 0.508585 0.071264 0.119260 0.282828 0.000258 0.129284 -0.034110 -0.564825 -0.357593 0.409501 -0.618100 -0.153535 0.261508 -0.148571 -0.150991 0.025620 -0.350867 -0.380804 0.141234 0.129276 -0.238268 0.389685 -0.282969 0.026059 0.247571 0.380214 0.284251 0.467751 0.234300 0.017984 -0.025996 -0.007146 -0.148334 0.320209 0.078662 0.280737 0.265903 -0.410091 -0.141574 -0.280803 0.016183 -0.609862 0.079929 0.036447 -0.782881 0.106070 -0.216393 0.126828 -0.046912 0.324722 -0.255051 -0.124770 -0.165238 0.211520 0.029636 -0.490129 -0.159235 0.227231 -0.518460 0.423159 0.107347|1
