2760_34|0.462164 -0.436986 0.357217 0.216911 -0.368651 0.031550 -0.344960 0.067247 0.174066 0.305749 -0.252216 0.362631 -0.683131 -0.085689 0.020005 0.253214 0.086744 0.280253 0.681766 -0.204425 0.334510 -0.172982 -0.087565 -0.399045 -0.580117 0.106524 -0.139588 -0.286544 0.579147 0.080025 0.454038 -0.165551 0.120155 -0.381673 0.255370 0.134086 0.367770 -0.261540 -0.285155 -0.035123 -0.297016 0.060510 -0.001658 -0.271627 0.002704 0.302296 0.236970 -0.265860 -0.459090 0.354866 -0.315790 0.134846 0.298195 0.286144 0.057660 0.127957 -0.005238 0.236302 0.688203 0.081020 0.653481 0.183666 0.034170 0.149565|1
6877_34|0.448952 -0.442888 0.355411 0.220717 -0.377763 0.027468 -0.338069 0.066067 0.183993 0.292143 -0.263984 0.367789 -0.690408 -0.077181 0.028910 0.263790 0.078716 0.281993 0.682160 -0.205553 0.335819 -0.183605 -0.080218 -0.388751 -0.581108 0.104581 -0.136211 -0.293809 0.570262 0.091327 0.455542 -0.179361 0.107550 -0.388680 0.245639 0.146040 0.376533 -0.253835 -0.282299 -0.036239 -0.294207 0.059864 -0.012446 -0.265482 -0.013091 0.310591 0.235171 -0.268605 -0.457907 0.356091 -0.321762 0.138291 0.292203 0.287095 0.061798 0.130443 -0.011246 0.234883 0.689584 0.082956 0.659304 0.176134 0.045392 0.161036|1
4432_34|0.439024 -0.427779 0.346450 0.205482 -0.364393 0.026685 -0.338357 0.066439 0.176734 0.300929 -0.256713 0.349369 -0.683268 -0.087990 0.030006 0.242350 0.071311 0.275687 0.665062 -0.190552 0.332265 -0.183066 -0.079492 -0.387008 -0.567259 0.100283 -0.141877 -0.289524 0.569742 0.075854 0.435082 -0.163221 0.106638 -0.380444 0.245353 0.130169 0.359263 -0.246391 -0.281583 -0.045365 -0.299969 0.053841 -0.005373 -0.262605 0.001077 0.292399 0.215283 -0.264468 -0.454827 0.356821 -0.312722 0.131498 0.281755 0.276071 0.057922 0.127392 -0.002141 0.234997 0.673835 0.073336 0.644644 0.182867 0.035049 0.148421|1
557_34|0.437783 -0.423620 0.343441 0.210824 -0.346952 0.029007 -0.321242 0.067479 0.173486 0.285556 -0.249103 0.341916 -0.668626 -0.079710 0.026295 0.247509 0.070594 0.270017 0.647542 -0.198015 0.312547 -0.177571 -0.088894 -0.384361 -0.559027 0.106613 -0.136734 -0.277957 0.548514 0.075811 0.433160 -0.159407 0.113514 -0.366623 0.242724 0.129598 0.356127 -0.256639 -0.276280 -0.035795 -0.289456 0.049801 -0.003980 -0.253717 0.004283 0.290108 0.215786 -0.263623 -0.454178 0.346468 -0.300341 0.142697 0.286944 0.271783 0.052918 0.124734 0.001936 0.228532 0.672857 0.074740 0.631318 0.182297 0.047377 0.153308|1
21864_34|0.446423 -0.429649 0.358474 0.213610 -0.378202 0.027900 -0.345848 0.060642 0.186943 0.304968 -0.259655 0.365343 -0.685174 -0.092180 0.031696 0.259773 0.087291 0.292302 0.674346 -0.207021 0.335953 -0.182601 -0.081862 -0.403377 -0.591402 0.115416 -0.140791 -0.292528 0.579561 0.085667 0.457341 -0.171708 0.118167 -0.384787 0.257531 0.143084 0.368083 -0.250684 -0.285429 -0.048234 -0.295196 0.065295 -0.009040 -0.265436 0.001053 0.315254 0.226216 -0.273425 -0.473992 0.354052 -0.315232 0.145185 0.291844 0.284417 0.052674 0.131789 -0.002123 0.225562 0.696106 0.077027 0.665840 0.175322 0.034242 0.159193|0
18179_34|0.430211 -0.415888 0.341410 0.202251 -0.347989 0.025772 -0.333182 0.053824 0.168026 0.293987 -0.252025 0.343784 -0.661314 -0.080583 0.018287 0.240709 0.068540 0.278547 0.646103 -0.188385 0.327253 -0.175525 -0.078078 -0.387185 -0.564066 0.096588 -0.131581 -0.281210 0.549445 0.086783 0.421341 -0.172601 0.111095 -0.371389 0.243076 0.125363 0.357510 -0.253143 -0.269411 -0.036410 -0.291171 0.049344 -0.008289 -0.264744 -0.004884 0.295151 0.225427 -0.257168 -0.441893 0.342304 -0.307755 0.137554 0.278441 0.275137 0.050347 0.107999 -0.007634 0.230116 0.674037 0.085951 0.630411 0.168668 0.045755 0.152646|0
10062_34|0.434285 -0.406934 0.340975 0.198657 -0.362299 0.031901 -0.317811 0.062522 0.170357 0.276932 -0.244844 0.343837 -0.666882 -0.089479 0.026820 0.243815 0.080223 0.280000 0.649027 -0.197753 0.320149 -0.170339 -0.081753 -0.378649 -0.566862 0.101560 -0.136778 -0.274481 0.549699 0.071371 0.430107 -0.173058 0.116404 -0.362127 0.249162 0.125729 0.348004 -0.241267 -0.281860 -0.029516 -0.282118 0.061301 0.006009 -0.259475 -0.007600 0.293162 0.226921 -0.262823 -0.449570 0.350240 -0.296480 0.137116 0.282357 0.269751 0.046027 0.115073 -0.004605 0.224432 0.670637 0.073197 0.634936 0.174653 0.047116 0.156222|1
20461_34|0.428669 -0.414192 0.342657 0.209814 -0.350792 0.021630 -0.331029 0.050449 0.177403 0.286594 -0.234353 0.328731 -0.655976 -0.077013 0.032493 0.246637 0.072594 0.264900 0.648121 -0.187697 0.311039 -0.175679 -0.086299 -0.378703 -0.550904 0.104713 -0.144058 -0.281281 0.547603 0.078702 0.428118 -0.162530 0.101894 -0.362587 0.243772 0.134092 0.350507 -0.237781 -0.281080 -0.028660 -0.292624 0.059451 -0.002475 -0.263301 -0.007863 0.285086 0.226119 -0.252644 -0.445053 0.332152 -0.287553 0.128605 0.275830 0.272290 0.063313 0.109483 0.001359 0.218009 0.667552 0.078881 0.621181 0.179461 0.045885 0.141794|1
7065_34|0.439404 -0.428562 0.344417 0.208951 -0.360984 0.021249 -0.327193 0.061635 0.174478 0.282762 -0.251114 0.349767 -0.665437 -0.083998 0.032867 0.249132 0.080990 0.273889 0.662964 -0.199556 0.333706 -0.183194 -0.080847 -0.379266 -0.563091 0.099881 -0.137099 -0.286346 0.571608 0.076601 0.434342 -0.158924 0.109417 -0.374276 0.249817 0.131175 0.367575 -0.254167 -0.285980 -0.040238 -0.294855 0.066030 -0.000739 -0.265924 0.004630 0.302004 0.229178 -0.270692 -0.460897 0.352203 -0.303714 0.140408 0.280474 0.281696 0.055090 0.122029 -0.007000 0.230035 0.685417 0.082156 0.644184 0.184593 0.040025 0.162327|1
17743_34|0.427873 -0.417319 0.344807 0.207021 -0.355387 0.023396 -0.339155 0.063032 0.167194 0.282027 -0.250190 0.340158 -0.659807 -0.075270 0.033892 0.244955 0.082514 0.273740 0.659683 -0.186893 0.320341 -0.165234 -0.080719 -0.386785 -0.567276 0.108898 -0.135176 -0.281297 0.559333 0.076702 0.433106 -0.166373 0.105835 -0.372737 0.249832 0.130011 0.361716 -0.257364 -0.285276 -0.035740 -0.281202 0.061642 0.002179 -0.263852 -0.001581 0.305869 0.211909 -0.258222 -0.450525 0.348042 -0.308445 0.127848 0.280908 0.284801 0.059127 0.124633 -0.002696 0.227300 0.667115 0.090635 0.631969 0.166262 0.047807 0.156514|0
