11157_99|-0.398223 0.166394 -0.325763 -0.194785 0.100215 -0.149226 0.212761 -0.133624 0.312606 -0.227371 0.254530 -0.574268 -0.046492 0.095108 -0.188993 -0.690083 -0.135210 0.268430 -0.522419 -0.017241 -0.258155 0.058347 -0.572773 0.162160 -0.181125 0.264122 0.491091 -0.261152 0.071335 -0.052739 0.256768 0.351184 -0.001805 -0.035380 0.702548 -0.319609 0.290240 -0.005116 0.499140 -0.076603 -0.021934 0.314522 0.170344 0.052634 0.590561 0.044733 -0.477717 0.067258 -0.170727 -0.016445 0.021618 -0.033687 0.021041 0.029032 -0.427979 0.015368 0.195351 -0.435671 -0.463240 0.030870 -0.478916 0.216609 -0.288894 -0.112216|1
6298_99|-0.369183 0.149530 -0.313291 -0.185660 0.100131 -0.140922 0.202146 -0.122601 0.291142 -0.212619 0.251547 -0.530926 -0.042854 0.092061 -0.179668 -0.654106 -0.125312 0.252056 -0.494214 -0.023585 -0.245565 0.050883 -0.535506 0.158062 -0.159703 0.249957 0.464533 -0.238973 0.062672 -0.046992 0.236161 0.330863 -0.004045 -0.039410 0.660475 -0.313963 0.267589 -0.006303 0.473094 -0.064386 -0.020868 0.304197 0.159974 0.056210 0.554273 0.052302 -0.442897 0.072232 -0.162685 -0.011999 0.029631 -0.026398 0.025940 0.030041 -0.407516 0.022355 0.182645 -0.427604 -0.432485 0.024380 -0.455204 0.209646 -0.269044 -0.105830|0
15827_99|-0.393260 0.167795 -0.315277 -0.190604 0.110113 -0.139179 0.206827 -0.127791 0.298688 -0.215010 0.254373 -0.570559 -0.043380 0.105657 -0.191381 -0.683348 -0.134217 0.275525 -0.520090 -0.013956 -0.255764 0.045339 -0.566220 0.154692 -0.169247 0.263369 0.482677 -0.243193 0.067409 -0.048394 0.242401 0.348343 0.006200 -0.040388 0.688407 -0.324880 0.289583 -0.002896 0.494195 -0.076062 -0.023516 0.316792 0.173360 0.043664 0.582294 0.049451 -0.480166 0.070312 -0.169839 -0.019662 0.023661 -0.036187 0.029892 0.033370 -0.430097 0.013575 0.200053 -0.437465 -0.449105 0.033534 -0.475374 0.215846 -0.287416 -0.105419|0
15699_99|-0.381661 0.160885 -0.315093 -0.195061 0.104524 -0.143891 0.197143 -0.121188 0.299786 -0.217982 0.250517 -0.550465 -0.037302 0.096109 -0.180104 -0.680524 -0.139529 0.274134 -0.506817 -0.011133 -0.246592 0.047682 -0.554127 0.153000 -0.165635 0.249688 0.473394 -0.247979 0.062519 -0.051403 0.233132 0.353729 -0.003838 -0.042922 0.678295 -0.319680 0.285541 0.008256 0.487120 -0.079626 -0.023033 0.316965 0.164861 0.054347 0.570110 0.040806 -0.469992 0.058858 -0.167935 -0.020120 0.030086 -0.033301 0.030531 0.029834 -0.416105 0.011866 0.194905 -0.426014 -0.446504 0.020052 -0.473363 0.209579 -0.286488 -0.099416|1
3168_99|-0.428863 0.180148 -0.358405 -0.211369 0.107600 -0.151546 0.219329 -0.142068 0.337577 -0.244435 0.289408 -0.622630 -0.051588 0.120292 -0.211770 -0.751887 -0.157147 0.303560 -0.574094 -0.018581 -0.278512 0.058603 -0.616573 0.185517 -0.194139 0.276327 0.542362 -0.267763 0.071352 -0.061377 0.261847 0.399200 0.004454 -0.033446 0.758936 -0.363648 0.318080 0.004719 0.545534 -0.074105 -0.021302 0.353315 0.201000 0.058031 0.635287 0.044269 -0.522684 0.074127 -0.191144 -0.022803 0.026946 -0.033302 0.019327 0.032491 -0.462435 0.016714 0.210304 -0.482493 -0.491153 0.024420 -0.528392 0.241796 -0.308607 -0.110236|1
15346_99|-0.398268 0.165001 -0.335380 -0.192917 0.115045 -0.150751 0.210628 -0.137560 0.311342 -0.234194 0.279170 -0.586342 -0.053653 0.102389 -0.194626 -0.704268 -0.152208 0.286075 -0.544502 -0.012673 -0.265515 0.061044 -0.591890 0.173070 -0.186202 0.269836 0.513729 -0.263039 0.073876 -0.046713 0.247969 0.378948 0.003806 -0.040239 0.724000 -0.344439 0.297076 -0.006325 0.524897 -0.075037 -0.035438 0.336837 0.189718 0.059588 0.602146 0.055987 -0.497110 0.073708 -0.179743 -0.024034 0.017876 -0.041616 0.019844 0.034297 -0.451601 0.016225 0.210579 -0.463990 -0.475782 0.022207 -0.490669 0.217658 -0.307647 -0.104658|0
7065_99|-0.370400 0.151922 -0.306197 -0.173058 0.095398 -0.130566 0.186973 -0.122439 0.285818 -0.203245 0.247136 -0.527073 -0.039936 0.095068 -0.168398 -0.647399 -0.131742 0.261225 -0.482950 -0.021017 -0.236167 0.050032 -0.523275 0.143783 -0.156282 0.245537 0.460910 -0.234492 0.062511 -0.051514 0.224788 0.322313 0.002745 -0.036035 0.637561 -0.297145 0.264888 0.007678 0.457519 -0.063578 -0.031695 0.287912 0.154557 0.055117 0.543492 0.037066 -0.433824 0.060734 -0.145533 -0.019861 0.021149 -0.029340 0.024874 0.019402 -0.398420 0.006721 0.184302 -0.415024 -0.418448 0.022557 -0.434729 0.196636 -0.256646 -0.091016|1
6877_99|-0.388773 0.161219 -0.314030 -0.185077 0.109894 -0.147363 0.202926 -0.126243 0.295199 -0.215174 0.261942 -0.562419 -0.054169 0.106565 -0.181123 -0.676621 -0.144178 0.276177 -0.502562 -0.023580 -0.253999 0.061025 -0.561517 0.162380 -0.166053 0.260044 0.487921 -0.251699 0.074942 -0.050167 0.244391 0.344140 -0.005429 -0.027229 0.683568 -0.316515 0.274487 0.005281 0.498562 -0.070535 -0.027456 0.305205 0.178483 0.058980 0.566061 0.048215 -0.460889 0.074236 -0.153156 -0.021470 0.021576 -0.039052 0.025122 0.025232 -0.420828 0.014400 0.197759 -0.429180 -0.437306 0.030697 -0.463378 0.204151 -0.288517 -0.101673|0
1715_99|-0.384614 0.149738 -0.316560 -0.183983 0.104325 -0.150687 0.210825 -0.127532 0.296279 -0.209180 0.259921 -0.559188 -0.050456 0.112119 -0.193224 -0.681217 -0.134387 0.277770 -0.516984 -0.017719 -0.254685 0.051522 -0.553641 0.152112 -0.173983 0.257511 0.486207 -0.239670 0.061539 -0.044868 0.232595 0.354138 0.007536 -0.037996 0.685132 -0.316946 0.291308 -0.003521 0.489296 -0.071953 -0.032560 0.317739 0.171890 0.051461 0.580970 0.040311 -0.460627 0.078893 -0.159993 -0.020105 0.024046 -0.038369 0.022284 0.022914 -0.414013 0.017081 0.204915 -0.442844 -0.444886 0.027544 -0.463900 0.220045 -0.290494 -0.099493|0
557_99|-0.352466 0.153454 -0.285767 -0.166574 0.097439 -0.130313 0.189458 -0.125145 0.282356 -0.205737 0.236285 -0.509658 -0.042617 0.089355 -0.164147 -0.613837 -0.131329 0.252181 -0.472406 -0.023755 -0.229580 0.045422 -0.516210 0.153586 -0.149852 0.235764 0.439850 -0.227235 0.069288 -0.038802 0.219534 0.322583 -0.006712 -0.031260 0.628252 -0.300191 0.262299 0.006577 0.445683 -0.072451 -0.031478 0.279283 0.153569 0.039588 0.532295 0.046270 -0.433120 0.061293 -0.149009 -0.009715 0.023638 -0.026550 0.020894 0.022708 -0.381631 0.017844 0.175937 -0.402022 -0.403667 0.014812 -0.424935 0.185871 -0.261415 -0.089482|0
